,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
616,617,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,TRUE,50,16,1,48,Beginner Level,3.5 hours,2015-08-24T23:33:21Z,Business Finance
617,618,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,TRUE,20,2,1,7,Beginner Level,34 mins,2017-04-28T00:03:47Z,Business Finance
619,620,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,TRUE,20,20,1,9,All Levels,1 hour,2014-09-22T05:16:06Z,Business Finance
620,621,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,TRUE,20,28,1,8,All Levels,1 hour,2013-05-26T14:14:33Z,Business Finance
621,622,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,TRUE,150,11,1,15,All Levels,39 mins,2016-11-19T03:30:03Z,Business Finance
622,623,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,TRUE,20,11,1,6,Intermediate Level,1 hour,2015-05-20T00:00:42Z,Business Finance
635,636,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,TRUE,30,7,1,29,All Levels,2 hours,2017-04-28T00:08:38Z,Business Finance
636,637,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,TRUE,200,4,1,16,Beginner Level,1.5 hours,2017-06-28T15:09:21Z,Business Finance
639,640,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,TRUE,20,50,1,23,All Levels,1.5 hours,2016-07-29T16:49:37Z,Business Finance
643,644,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,TRUE,45,16,1,16,Beginner Level,1.5 hours,2017-04-06T21:39:23Z,Business Finance
645,646,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,TRUE,20,110,1,5,All Levels,1 hour,2013-08-12T13:54:47Z,Business Finance
669,670,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,TRUE,30,274,1,21,All Levels,3.5 hours,2014-12-17T14:24:15Z,Business Finance
690,691,CFA Corporate Finance Level 1 (Part 1),https://www.udemy.com/learn-cost-of-capital-of-business/,TRUE,180,621,1,107,All Levels,14.5 hours,2014-12-06T07:44:46Z,Business Finance
721,722,Introduction to Financial Statements,https://www.udemy.com/introduction-to-financial-statements/,TRUE,40,112,1,14,Beginner Level,1.5 hours,2015-08-16T22:26:02Z,Business Finance
734,735,Advanced Butterfly Spreads for Options Income Strategies,https://www.udemy.com/advanced-butterfly-spread-option-strategies/,TRUE,60,16,1,8,Expert Level,1 hour,2017-07-04T18:08:01Z,Business Finance
815,816,Succeed at Options Even If You Don't Know Where to Start,https://www.udemy.com/succeed-at-options-even-if-you-dont-know-where-to-start/,TRUE,200,36,1,12,All Levels,1.5 hours,2017-04-17T18:00:13Z,Business Finance
816,817,"Buying, Selling, and Storing Precious Metal",https://www.udemy.com/got-gold-get-gold-buying-and-selling-precious-metal/,TRUE,20,74,1,14,All Levels,1 hour,2013-02-27T03:38:36Z,Business Finance
818,819,Analysis and Evaluation of Economic Feasibility of Projects,https://www.udemy.com/feasibility-study/,TRUE,100,10,1,8,Intermediate Level,1 hour,2016-12-19T14:47:22Z,Business Finance
856,857,Stock Trading: Insider Tips For Determining Market Direction,https://www.udemy.com/stock-trading-stock-market-direction/,TRUE,95,104,1,11,All Levels,1 hour,2015-07-07T23:04:36Z,Business Finance
857,858,TopTrader Academy - Complete Options Course,https://www.udemy.com/toptraderacademy-complete-options-course/,TRUE,150,42,1,11,All Levels,3 hours,2016-09-13T22:09:05Z,Business Finance
880,881,Cómo usar Metatrader 4 para hacer trading?,https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/,TRUE,20,25,1,25,All Levels,6 hours,2015-07-30T20:57:23Z,Business Finance
882,883,Aprende a llevar la contabilidad de forma informatizada,https://www.udemy.com/contabilidad-informatizada/,TRUE,25,6,1,27,Beginner Level,4.5 hours,2016-02-08T16:55:55Z,Business Finance
883,884,Psicología del trading,https://www.udemy.com/psicologia-del-trading/,TRUE,20,1,1,6,All Levels,36 mins,2017-05-04T23:05:55Z,Business Finance
884,885,La costruzione del budget di una proposta comunitaria,https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/,TRUE,50,10,1,5,Intermediate Level,1 hour,2015-01-30T16:29:35Z,Business Finance
885,886,"Erfolgreich als Signalgeber/in, per Social- und Copytrading",https://www.udemy.com/erfolgreich-als-signalgeber_in-per-social-und-copytrading/,TRUE,60,1,1,33,All Levels,6 hours,2016-12-13T20:39:39Z,Business Finance
928,929,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,TRUE,20,12,1,6,All Levels,32 mins,2013-12-05T20:10:14Z,Business Finance
929,930,2. Principles of Simple Interest - advanced problems,https://www.udemy.com/principles-of-simple-interest-advanced-problems/,TRUE,20,10,1,12,Intermediate Level,1.5 hours,2014-01-20T21:56:35Z,Business Finance
930,931,School of Raising Capital: Agile Financial Modeling,https://www.udemy.com/agilefinancialmodeling/,TRUE,20,12,1,11,All Levels,1.5 hours,2013-06-28T16:41:04Z,Business Finance
974,975,CFA® Level 1 2014 – Alternative Investments,https://www.udemy.com/cfa-level-1-2014-alternative-investments/,TRUE,30,831,1,13,All Levels,2 hours,2014-04-14T11:27:09Z,Business Finance
988,989,Law Matters,https://www.udemy.com/law-matters/,TRUE,20,327,1,12,Beginner Level,27 mins,2015-03-27T17:16:21Z,Business Finance
1007,1008,Sell like a Pro: Insider Secrets of Successful Selling!,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,TRUE,115,12,1,25,All Levels,2.5 hours,2016-11-01T15:47:26Z,Business Finance
1013,1014,Basic Technical Analysis,https://www.udemy.com/basic-technical-analysis/,TRUE,50,40,1,27,Beginner Level,2.5 hours,2015-08-05T17:19:03Z,Business Finance
1016,1017,"CFA Level I Workshop 6: Alternatives, PM and Economics ",https://www.udemy.com/cfa-workshop-6/,TRUE,20,71,1,5,All Levels,1 hour,2013-08-12T14:20:49Z,Business Finance
1017,1018,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,TRUE,20,71,1,5,All Levels,1 hour,2013-08-12T13:31:41Z,Business Finance
1022,1023,Technical Charting,https://www.udemy.com/technical-charting/,TRUE,20,4,1,6,Intermediate Level,1 hour,2015-11-02T20:23:54Z,Business Finance
1027,1028,Learn Financial Modeling from Scratch - Part 2,https://www.udemy.com/learn-financial-modeling-part-2/,TRUE,50,2,1,27,All Levels,3.5 hours,2016-04-07T15:15:10Z,Business Finance
1030,1031,"'Geometry Of Chance strategy of defeating the roulette.""",https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,TRUE,30,2,1,10,Intermediate Level,1.5 hours,2016-06-28T17:51:41Z,Business Finance
1049,1050,Contabilità Generale,https://www.udemy.com/contabilita-generale/,TRUE,200,4,1,40,All Levels,8.5 hours,2017-05-29T23:47:21Z,Business Finance
1054,1055,Le basi del trading online,https://www.udemy.com/le-basi-del-trading-online/,TRUE,45,7,1,27,Beginner Level,3.5 hours,2017-05-31T17:02:09Z,Business Finance
1067,1068,Introduction to Health Financing,https://www.udemy.com/introduction-to-health-financing/,TRUE,85,26,1,17,Beginner Level,2 hours,2016-05-17T19:10:41Z,Business Finance
1072,1073,9. Sinking Funds,https://www.udemy.com/sinking-funds/,TRUE,20,205,1,5,All Levels,1 hour,2014-02-11T18:08:38Z,Business Finance
1076,1077,"Double Your Salary With Free, Local, Job Training Courses",https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/,TRUE,20,8,1,8,All Levels,1 hour,2017-04-17T16:33:31Z,Business Finance
1078,1079,Understanding Financial Derivatives,https://www.udemy.com/understanding-financial-derivatives/,TRUE,20,16,1,11,Intermediate Level,2 hours,2017-03-24T22:25:11Z,Business Finance
1084,1085,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text",https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,TRUE,35,15,1,12,All Levels,1 hour,2016-06-27T21:19:23Z,Business Finance
1085,1086,"Depreciation, Amortization and Depletion",https://www.udemy.com/depreciation-amor/,TRUE,25,7,1,13,Intermediate Level,1 hour,2017-03-06T23:59:02Z,Business Finance
1118,1119,Cost Accounting Labour Costing (Professional Course Level),https://www.udemy.com/labour-costing/,TRUE,20,1542,1,24,All Levels,2 hours,2015-04-20T18:33:40Z,Business Finance
1139,1140,Complete Short Financial Ratio Course for Financial Analysis,https://www.udemy.com/financialratio/,TRUE,200,15,1,56,All Levels,3 hours,2017-06-28T17:44:56Z,Business Finance
1146,1147,Accounting 102: Guide to Business Accounting,https://www.udemy.com/accounting-skills-a-businessman-must-haveintermediate-level/,TRUE,50,1280,1,27,Intermediate Level,8.5 hours,2014-05-09T09:48:53Z,Business Finance
1163,1164,Accounting for Depreciation (Collage Level),https://www.udemy.com/depreciation-accounting/,TRUE,20,576,1,14,All Levels,1 hour,2014-07-09T09:41:36Z,Business Finance
59,60,How to Buy Cheap Options - Options Trading Pricing Model,https://www.udemy.com/options-black-scholes-model/,TRUE,200,658,2,19,All Levels,1 hour,2017-06-02T18:12:45Z,Business Finance
158,159,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,TRUE,125,1045,2,17,Intermediate Level,1 hour,2017-04-24T21:59:45Z,Business Finance
194,195,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,TRUE,20,3094,2,22,All Levels,3.5 hours,2015-07-17T22:10:39Z,Business Finance
260,261,Forex Management - Detailed Study for CA / CS / CFA Exams,https://www.udemy.com/international-finance-a-comprehensive-study/,TRUE,50,131,2,38,All Levels,3 hours,2015-11-03T18:54:45Z,Business Finance
261,262,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,TRUE,30,5,2,15,Beginner Level,2 hours,2017-02-03T16:23:16Z,Business Finance
266,267,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,TRUE,200,1033,2,31,Beginner Level,1.5 hours,2017-02-22T21:36:08Z,Business Finance
280,281,Como hacer empresa en 10 sesiones prácticas,https://www.udemy.com/finanzas-para-principiantes/,TRUE,20,11,2,10,Intermediate Level,30 mins,2015-11-19T18:20:45Z,Business Finance
313,314,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/,TRUE,75,55,2,27,All Levels,5.5 hours,2016-01-13T03:15:11Z,Business Finance
346,347,Learn Options on Futures for Hedging Options and Stocks,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/,TRUE,60,51,2,6,Expert Level,42 mins,2017-05-23T22:23:38Z,Business Finance
418,419,Harnessing the Power of Growth Stocks,https://www.udemy.com/harnessing-the-power-of-growth-stocks/,TRUE,50,29,2,7,Intermediate Level,2 hours,2012-10-31T01:05:18Z,Business Finance
421,422,CFA Level I Workshop 2: Financial Reporting & Analysis I ,https://www.udemy.com/cfa-workshop-2/,TRUE,20,126,2,5,All Levels,1 hour,2013-08-12T13:26:27Z,Business Finance
428,429,Accounting 101-Master Class for Understanding Business,https://www.udemy.com/master-key-financial-indicators-and-build-business-success/,TRUE,20,37,2,43,All Levels,2.5 hours,2015-10-10T04:45:42Z,Business Finance
472,473,"The True ' Secret Sauce  For Stock Market Success""",https://www.udemy.com/stockmarketsuccesssecretsauce/,TRUE,200,23,2,30,All Levels,3 hours,2017-06-11T16:01:03Z,Business Finance
476,477,Accounting Books of Accounts (College Level),https://www.udemy.com/books-of-accounts/,TRUE,20,911,2,18,All Levels,1.5 hours,2015-06-05T19:01:45Z,Business Finance
480,481,Visualizing Data,https://www.udemy.com/visualizing-data/,TRUE,40,149,2,63,Intermediate Level,6.5 hours,2016-07-22T13:09:03Z,Business Finance
487,488,What You Should Know to Become a Trader,https://www.udemy.com/what-you-should-know-to-become-a-trader/,TRUE,125,17,2,14,All Levels,1.5 hours,2016-09-29T05:13:00Z,Business Finance
527,528,Cost Accounting Operating Costing(Professional Course Level),https://www.udemy.com/operating-costing/,TRUE,20,731,2,8,All Levels,1 hour,2015-04-24T00:21:44Z,Business Finance
537,538,Fund Flow Analysis for CA / CFA / CPA Exams,https://www.udemy.com/learn-fund-flow-analysis/,TRUE,25,1184,2,7,Intermediate Level,1.5 hours,2014-11-28T11:43:27Z,Business Finance
569,570,Small Business Owners: Drive a Productive Business and Grow,https://www.udemy.com/small-business-owners-drive-a-productive-business-and-grow/,TRUE,20,5099,2,15,Beginner Level,3 hours,2015-01-20T21:39:42Z,Business Finance
580,581,How to invest in Forex Trading & add an additional income,https://www.udemy.com/forex-truth-fundamentals-and-understanding/,TRUE,50,8,2,14,All Levels,2 hours,2015-11-21T20:47:58Z,Business Finance
594,595,3. Compound Interest ,https://www.udemy.com/compound-interest/,TRUE,20,570,2,21,All Levels,2 hours,2014-02-11T18:06:18Z,Business Finance
597,598,Strategy layout and Backtesting,https://www.udemy.com/strategy-layout-and-backtesting/,TRUE,200,36,2,24,Expert Level,4 hours,2016-09-21T19:36:22Z,Business Finance
612,613,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,TRUE,20,18,2,11,Beginner Level,1 hour,2016-05-23T17:03:43Z,Business Finance
615,616,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,TRUE,20,168,2,21,All Levels,3 hours,2014-11-05T21:43:45Z,Business Finance
637,638,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,TRUE,20,21,2,12,All Levels,2 hours,2017-03-22T22:57:34Z,Business Finance
638,639,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,TRUE,25,29,2,42,All Levels,3 hours,2013-09-26T14:16:35Z,Business Finance
642,643,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,TRUE,30,6,2,19,Intermediate Level,33 mins,2015-07-10T00:16:42Z,Business Finance
659,660,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,TRUE,100,9,2,101,Beginner Level,10 hours,2017-04-06T00:39:12Z,Business Finance
660,661,Level 1 2014 CFA® Program – Derivatives,https://www.udemy.com/cfa-derivatives/,TRUE,40,225,2,17,All Levels,2.5 hours,2014-09-03T07:58:05Z,Business Finance
665,666,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,TRUE,20,51,2,10,Beginner Level,2 hours,2015-02-19T22:08:53Z,Business Finance
666,667,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,TRUE,20,13,2,5,Intermediate Level,1 hour,2016-12-31T02:59:33Z,Business Finance
670,671,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,TRUE,60,9,2,6,Intermediate Level,40 mins,2017-05-09T22:19:30Z,Business Finance
683,684,Day Trading: High ROI Day Trading ,https://www.udemy.com/day-trading-forex/,TRUE,150,17,2,51,Intermediate Level,6.5 hours,2015-07-29T19:08:33Z,Business Finance
684,685,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,TRUE,20,16,2,10,All Levels,1 hour,2014-09-22T04:57:47Z,Business Finance
687,688,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,TRUE,20,7,2,18,All Levels,1 hour,2016-01-07T17:48:25Z,Business Finance
688,689,Mortgage Acceleration,https://www.udemy.com/mortgage-acceleration/,TRUE,20,247,2,17,All Levels,1.5 hours,2015-08-21T18:36:25Z,Business Finance
691,692,Trading Tips from Hedge Fund Manager,https://www.udemy.com/trading-tips-from-hedge-fund-manager/,TRUE,50,6,2,32,All Levels,1 hour,2015-07-22T20:56:34Z,Business Finance
692,693,Effective Debt Collection Strategies,https://www.udemy.com/effective-debt-collection/,TRUE,40,5,2,16,Intermediate Level,1.5 hours,2015-11-30T22:38:49Z,Business Finance
718,719,From 0 to 1: Bond Theory and Valuation,https://www.udemy.com/from-0-to-1-bond-theory-and-valuation/,TRUE,50,223,2,29,Beginner Level,4 hours,2017-05-02T05:53:56Z,Business Finance
719,720,Stock Market Mastery,https://www.udemy.com/stockmarketmastery/,TRUE,20,135,2,25,All Levels,7.5 hours,2014-06-08T14:46:02Z,Business Finance
723,724,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.udemy.com/cfa-level1-fra/,TRUE,50,152,2,102,All Levels,10 hours,2015-02-26T08:48:32Z,Business Finance
738,739,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,TRUE,40,1252,2,6,Intermediate Level,32 mins,2017-06-29T20:18:19Z,Business Finance
768,769,CFA® Level 1 2014 – Portfolio Management,https://www.udemy.com/portfolio-management-cfa-level-1/,TRUE,40,124,2,10,All Levels,2 hours,2015-03-02T01:46:14Z,Business Finance
850,851,Media Training for Financial Service Professionals,https://www.udemy.com/media-training-for-financial-service-professionals/,TRUE,20,1254,2,64,All Levels,7 hours,2014-12-11T21:14:18Z,Business Finance
875,876,Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause,https://www.udemy.com/energiespar-formel-mehr-geld-durch-wasser-sparen-zuhause/,TRUE,50,21,2,54,All Levels,1.5 hours,2017-04-14T21:55:50Z,Business Finance
931,932,How to Read Financial Statements,https://www.udemy.com/how-to-read-financial-statements/,TRUE,20,5,2,59,Beginner Level,2 hours,2015-08-23T20:13:45Z,Business Finance
